sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
cinq morts dans l'effondrement d'un immeuble en chine,au moins 20 personnes tuees en syrie samedi,0.04,0.26496953,0.16691536,0.2208830143437137
les forces syriennes lancent de nouvelles attaques,les forces syriennes lancent l'attaque d'alep,0.68,0.8879813,0.3129889,0.6259964919423131
les gazaouis tirent 2 roquettes sur israel ; aucun blesse,les gazans tirent 89 roquettes ; le cabinet approuve la commande de reserve,0.28,0.31696278,0.19255936,0.2091969507787343
"demjanjuk, ancien gardien de camp de la mort nazi, mort a 91 ans","john demjanjuk, gardien de camp de la mort nazi condamne, decede a l'age de 91 ans",0.91999996,0.9704337,0.51971424,0.4848235632911629
boris johnson reelu maire de londres,johnson reelu maire de londres,0.76,0.95001894,0.5763863,0.233949046610792
breivik fait un salut d'extreme droite au tribunal,breivik est condamne a 21 ans de prison,0.2,0.4708698,0.21964969,0.2409049624109962
un deuxieme adolescent accuse de meurtre,"le frere de l'actrice gemma mccluskie, de eastenders, est accuse de son meurtre",0.28,0.56147885,0.28954113,0.1944360474031237
les francais craignent un nouveau tueur en serie apres les meurtres,proces pour meurtre a jersey : un tueur qui entend des voix,0.16,0.673463,0.25481743,0.3421500664372484
etats-unis : le frere de madoff va plaider coupable de fraude a new york,le frere de madoff va plaider coupable de fraude,0.84,0.7669736,0.32456365,0.2658491839732092
la hollande bat sarkozy lors du vote de la presidence francaise,ouverture des bureaux de vote dans toute la france pour l'election presidentielle,0.35999998,0.5701548,0.2015115,0.3819408224968758
le gouvernement libyen reprend l'aeroport de tripoli,la milice libyenne prend le controle de l'aeroport de tripoli,0.64,0.8739393,0.30797532,0.5853682044739222
clinton met en garde le kenya contre le cout de la violence electorale,clinton met en garde le kenya sur le cout des troubles electoraux,0.91999996,0.9382435,0.42000192,0.4939940941106198
la cour supreme de l'arkansas annule la loi sur l'execution,les juges de l'arkansas annulent la peine de mort,0.91999996,0.76827914,0.2871078,0.3809316815649591
s. l'ancien president africain mandela a quitte l'hopital,mandela quitte l'hopital,0.84,0.35566226,0.22822036,0.1817564971995912
l'envoye de l'onu en turquie pour des discussions sur la syrie,la nouvelle-zelande va augmenter ses exportations vers la chine,0.04,0.03420516,0.15572302,0.1096428259926451
l'islamiste morsi remporte l'election presidentielle en egypte,al-shater se presente aux elections presidentielles en egypte,0.2,0.7798799,0.25113904,0.5302932749048854
"donna summer, la reine du disco","donna summer, reine du disco, meurt a 63 ans",0.32,0.7020088,0.28288192,0.3067289819740545
"les musulmans du bangladesh brulent des sanctuaires bouddhistes, selon la police",des musulmans brulent des temples bouddhistes,0.71999997,0.8187908,0.27557895,0.5292535199453328
un drone americain tue cinq militants au pakistan,six policiers tues dans des attentats au daghestan,0.08,0.35457414,0.17193946,0.2693664044973235
le futur president interimaire du mali se prepare a prendre ses fonctions,le pape dechire les pretres dissidents sur le celibat,0.0,0.36813337,0.20405993,0.2141116509081894
"9 morts, 168 blesses dans les derniers affrontements du caire","10 morts, 12 blesses dans l'attentat suicide de l'aeroport e. afghan",0.24000001,0.5791425,0.23090424,0.3075895540449785
romney gagne les caucus republicains du maine,"romney, en retour, remporte une courte victoire du caucus du maine",0.76,0.6917078,0.27523908,0.3097934167552229
un tribunal de bahrein rejette le dernier appel des medecins,bahrein rejette l'appel des militants,0.76,0.77199644,0.25909793,0.442941543235502
l'ouragan sandy se dirige vers la cote est,l'ouragan sandy se dirige vers les etats-unis,0.71999997,0.95901954,0.4540804,0.5537642698500981
clinton appelle les amis de la syrie a s'unir,un artiste plasticien demande un soutien accru aux nouveaux talents,0.0,0.09930816,0.16826098,0.1326569997398075
jk rowling lance son premier roman pour adultes,la syrie lance un assaut terrestre a alep,0.0,0.07219049,0.15130033,0.1274181108153001
les partis gouvernementaux algeriens dominent les elections,"la participation nationale algerienne au vote parlementaire atteint 44,38 pct",0.48000002,0.7366834,0.21969663,0.5728461589012289
un agent de securite tue au yemen,des membres du personnel de securite tues lors d'un raid au pakistan,0.120000005,0.50970703,0.20419507,0.3153664520479075
les stocks americains chutent alors que la grece parle du bois d'uvre ; la pomme chute,les actions americaines glissent sur wall street alors que les negociations grecques s'eternisent,0.64,0.46780604,0.18392585,0.3365725699380934
romney choisit ryan comme colistier de la vice-presidence : source,romney va faire appel a ryan comme colistier de la vice-presidence,1.0,0.8313832,0.32224756,0.372193487065974
l'otan s'en tient a la feuille de route pour la transition en afghanistan : rasmussen,un helicoptere de l'otan fait un atterrissage difficile en afghanistan oriental,0.2,0.59135425,0.2178039,0.3521571936820769
moubarak risque un verdict dans un proces pour meurtre,les fils de moubarak font face a de nouvelles accusations de delit d'initie,0.28,0.5554179,0.24325813,0.2419289161512237
pas de blocage des investissements,l'inde autorise les investissements au pakistan,0.4,0.42476514,0.20346156,0.2229033932417263
une explosion tue 11 personnes dans le nord-ouest du pakistan,une bombe tue 19 personnes dans le nord-ouest du pakistan,0.52,0.80387557,0.2662287,0.5312002622227707
5 travailleurs humanitaires liberes en operation en afghanistan,un kamikaze tue 37 personnes dans une mosquee en afghanistan,0.16,0.3531637,0.16569011,0.2881548289755093
deux soldats de l'otan tues en afghanistan,un soldat de l'otan tue dans une explosion en afghanistan,0.71999997,0.7561222,0.26789802,0.4107928071460514
nadal en finale de roland-garros,nadal en finale de roland-garros,0.8,0.99999994,1.0,0.4789245660742077
les reportages de la television russe ont dejoue la tentative de poutine,"la russie et l'ukraine ont dejoue un complot visant a tuer poutine, selon un rapport",0.64,0.69482124,0.24937245,0.3820568672927315
poutine revendique la victoire aux elections presidentielles russes,poutine remporte l'election presidentielle russe contestee,0.88,0.9148439,0.36150244,0.5535671753510595
les restes de 167 corps retrouves dans une grotte mexicaine,les restes de 167 personnes retrouves dans une grotte au mexique,1.0,0.9746355,0.46670127,0.6144641396469823
une jeune fille orpheline du massacre des alpes retourne au royaume-uni,les alpes attaquent : une jeune fille retourne au royaume-uni,0.8,0.9252877,0.41871107,0.408439587517384
l'equipe d'obama fait monter les enjeux du debat,obama lance une offensive contre romney dans le debat,0.56,0.4837661,0.23048377,0.2357386582507475
deux ministres kenyans parmi les 6 tues dans un accident d'avion,la pologne honore le president tue dans un accident d'avion en 2010,0.16,0.4623749,0.19220734,0.3012732069556353
des milliers de personnes se rassemblent pour un nouveau rassemblement anti-poutine russe,des milliers de personnes se rassemblent a moscou pour des rassemblements rivaux,0.56,0.7542304,0.23217975,0.5640160688917134
google nomme le nouveau pdg de motorola mobility,google nomme dennis woodside a la tete de motorola mobility,0.76,0.7958787,0.2947766,0.4058412686709505
l'ouragan sandy s'abat sur la cote est des etats-unis,l'ouragan sandy vise la cote est des etats-unis,0.88,0.977628,0.5606179,0.4587810968797734
une autre fusee frappe eshkol ; aucun blesse,2 roquettes ont touche eshkol ; aucun blesse,0.68,0.7361196,0.297178,0.2976693535417972
des milliers d'autres refugies syriens fuient vers la turquie pendant la nuit,8 000 refugies syriens fuient vers la turquie pendant la nuit,0.76,0.94096607,0.38485008,0.650341322365711
assange appeals extradition to uk's top court,assange va faire appel de l'extradition devant la plus haute juridiction du royaume-uni,0.8,0.75475234,0.26503816,0.3527490381692277
un fort seisme secoue la plupart des regions du pakistan,un fort seisme frappe l'est de l'indonesie,0.4,0.7038058,0.21438952,0.5260739887086062
les tireurs libanais s'affrontent a propos de la crise en syrie,les syriens veulent une solution a la crise syrienne,0.2,0.78323716,0.24102671,0.5780026190220501
la foule tue un homme pour avoir brule le coran,"la foule pakistanaise tue un homme ""pour avoir brule le coran"".",0.8,0.84697914,0.3217787,0.4298762990258542
un drone americain tue quatre personnes dans le nord du waziristan,un drone americain tue 10 personnes dans le nord-ouest du pakistan : les autorites,0.35999998,0.8660634,0.2996746,0.5427895416497701
la peinture de salvador dali arrachee a la galerie de new york,le tableau de salvador dali vole a new york,0.91999996,0.896538,0.36207414,0.4374977493614063
poutine revendique la victoire aux elections presidentielles russes,la victoire electorale de poutine en russie sera-t-elle saluee par des protestations ?,0.35999998,0.82810915,0.27108648,0.5504455062293936
sarkozy annonce sa candidature a la reelection,le francais nicolas sarkozy officialise sa candidature a la reelection,0.84,0.856238,0.320078,0.4315209615262348
les etats-unis et le royaume-uni s'engagent a debloquer des stocks petroliers d'urgence,les etats-unis et le royaume-uni s'appretent a convenir d'une liberation d'urgence des stocks de petrole,0.91999996,0.9021585,0.4140763,0.350752661630579
le chomage dans la zone euro reste a un niveau record de 11,le chomage dans la zone euro atteint un niveau record en juin,0.6,0.7378789,0.27364737,0.3723233696160317
le parti socialiste francais remporte la victoire au parlement,les socialistes francais obtiennent la majorite absolue au parlement,0.76,0.80128,0.25654274,0.5650127077599881
"islamiste salafi, affrontement policier a tunis - temoins",un deuxieme greviste de la faim islamiste meurt dans une prison tunisienne,0.120000005,0.27470762,0.17059976,0.2204652370503464
strauss-kahn enquete dans un reseau de prostitution francais,dominique strauss-kahn s'interroge sur le reseau de prostitution francais,0.76,0.8987841,0.36382273,0.4749101213822153
romney remporte les primaires republicaines de floride,romney regarde le premier match des republicains americains,0.35999998,0.67365384,0.25428998,0.343681302095271
un drone americain tue quatre personnes dans le nord du waziristan,l'attaque d'un drone suspecte fait 4 morts au pakistan,0.52,0.84516823,0.30283907,0.4931747280934726
2 accidents de la circulation font 47 morts en chine,3 accidents de la circulation font 56 morts en chine,0.48000002,0.863031,0.35007796,0.3983083479057173
le chef de la cia demissionne a la suite d'une affaire,le hall of fame pour capriati,0.0,0.43467563,0.2155054,0.2166417159670052
le francais strauss-kahn accuse d'implication dans un reseau de prostitution,strauss-kahn accuse dans un reseau de prostitution,0.8,0.8600673,0.3661534,0.3530472444436608
sony annonce une perte annuelle record,"sony prevoit une perte annuelle record de 6,4 milliards de dollars",0.71999997,0.78204644,0.27933913,0.4283496047157357
12 personnes tuees a gaza lors de frappes aeriennes israeliennes,"ictu, ibec en mouvement pour la greve des compagnies aeriennes",0.08,0.40280667,0.20096037,0.2432048212017902
9 personnes tuees dans des attentats apres la journee meurtriere en irak,19 personnes tuees en irak attaques avant la fin du ramadan,0.28,0.6118634,0.21438907,0.3906915190595029
barclays touche par de nouvelles enquetes americaines,barclays touche par une nouvelle sonde americaine,0.88,0.9072882,0.41121578,0.3727461958197159
les etats-unis ferment leur ambassade en syrie (ap),routes fermees en armenie,0.08,0.19073913,0.1622761,0.1802957392539687
l'ue impose de nouvelles sanctions a la syrie,l'ue impose de nouvelles sanctions au regime syrien,0.88,0.9831874,0.5333829,0.7030155084359544
les russes se mobilisent contre le regime de poutine,des dizaines de milliers de personnes se mobilisent contre le regime de poutine (ap),0.68,0.4179173,0.17883736,0.3070567470805811
le grand prix de bahrein est en cours au milieu des protestations,la course a bahrein se poursuit dans l'agitation,0.8,0.8143806,0.2609287,0.5730137079250794
les stocks de la chine s'ouvrent a plat lundi,les stocks chinois ouvrent en melange mercredi,0.28,0.63669765,0.25731587,0.2790142710522196
sheryl crow dit avoir une tumeur cerebrale benigne,sheryl crow a une tumeur cerebrale benigne,0.91999996,0.9643384,0.42516965,0.6434683930200017
le parlement afghan approuve le pacte de securite entre les etats-unis et l'afghanistan,le parlement afghan approuve le partenariat avec les etats-unis,0.76,0.8537555,0.3112206,0.4955374845527386
"deux touristes allemands, deux pilotes tues dans un accident d'avion au kenya",le senateur reid implique dans un accident de voiture a las vegas : cnn,0.120000005,0.1565074,0.1695673,0.1540895305368247
les negociateurs israeliens et palestiniens se rencontrent discretement,les negociateurs israeliens et palestiniens se rencontrent en jordanie,0.71999997,0.88302314,0.3171741,0.5616513623242297
l'astronaute americain neil armstrong mort a 82 ans,mort de l'astronaute americain neil armstrong,0.71999997,0.7883617,0.30307072,0.307885876995722
l'amnistie : les rebelles syriens commettent egalement des abus,enqueteur d'amnistie : les rebelles syriens commettent egalement des abus,0.84,0.9952955,0.63720185,0.7071157578895234
mitt romney remporte les primaires republicaines dans l'indiana,romney remporte les primaires republicaines de floride,0.32,0.68325746,0.25168508,0.3604807096897939
le militant des droits de l'homme est-allemand gauck elu president,joachim gauck elu president de l'allemagne,0.8,0.58307934,0.23812234,0.2852213586537521
l'afrique du sud commence a enqueter sur la violence des mines,"l'afrique du sud accueille des ""pourparlers de paix"" dans le cadre d'un conflit sur les mines",0.48000002,0.6695775,0.2580915,0.3286865193025985
"3 morts, 27 blesses dans un accident dans le sud-ouest de la chine",35 morts et 165 disparus dans un accident de bateau en inde,0.08,0.5909204,0.23217669,0.3114659016899691
santorum se prepare a la victoire du minnesota,santorum remporte les caucus du kansas,0.2,0.68312335,0.29515794,0.2610870998471435
"mort de neil armstrong, legende de l'espace","le premier homme sur la lune, neil armstrong, meurt a 82 ans",0.8,0.46364552,0.23192881,0.2151068873013761
les etats-unis et la turquie pesent les zones d'interdiction de vol pour la syrie,la turquie et les etats-unis pesent les zones d'interdiction de vol pour la syrie,0.96000004,0.9967469,0.7370535,0.6187218937313903
un homme arrete pour double meurtre,un homme de la wa arrete lors d'une descente de police pour trafic de drogue,0.16,0.48835886,0.29125094,0.1728330958475517
les comtes de floride etendent le vote anticipe,fla. les democrates veulent une extension des heures de vote anticipe,0.56,0.29719076,0.20981683,0.1787766517015896
un navire de guerre met les voiles pour les malouines,un navire de guerre britannique met les voiles pour les malouines,0.76,0.93524426,0.448753,0.3998491203943385
"newcastle 2-0 liverpool : rapport de match, photos et videos","qpr 1-2 west ham : rapport de match, photos et videos",0.2,0.6044827,0.22616428,0.3449446516545733
les prisonniers palestiniens mettent fin a leur greve de la faim,progres dans les negociations sur la greve de la faim des prisonniers palestiniens,0.56,0.9399028,0.36891884,0.7232650047470442
la police : quatre personnes tuees lors d'une prise d'otages en allemagne,les palestiniens : 12 morts lors d'une greve de l'idf dans le nord de la bande de gaza,0.2,0.33776587,0.19328696,0.2112171293231628
l'egypte laisse le pm moubarak revenir dans la course a la presidence,l'egypte confirme le retour du premier ministre moubarak dans la course a la presidence,0.85,0.9208631,0.3861598,0.5035370688858364
des journalistes syriens tues dans la capitale,les marines americains tues dans une attaque de base,0.120000005,0.23792718,0.16901249,0.1995529510480095
"le candidat du gop, romney, doit appeler a armer les rebelles syriens",les etats-unis aident a fournir des armes aux rebelles syriens,0.48000002,0.7711019,0.27528256,0.4086523363097862
une patrouille d'observateurs de l'onu arrive sur le site du massacre en syrie,les observateurs de l'onu atteignent le village du massacre en syrie,0.88,0.8484538,0.32734072,0.4169855227171579
american airlines et les pilotes s'accordent sur un nouveau contrat,"romney s'engage a ""se tenir aux cotes d'israel"" face a la menace iranienne",0.0,0.1069826,0.15721561,0.1426808197774098
le pm grec annonce de nouvelles elections,le premier ministre grec appelle a des elections generales le 6 mai,0.56,0.8213264,0.2781303,0.5210520059133692
le gouvernement du canada appuie les femmes de montreal qui menent le changement,le gouvernement du canada appuie la securite des femmes a regina,0.32,0.92645645,0.37206322,0.5014774073284533
pas de probleme si mulayam forme le troisieme front : congres,pas de probleme si mulayam forme le troisieme front : digvijay,0.64,0.66489756,0.28331488,0.2727143262429535
bradley triomphe a firestone alors que furyk s'efface,un tribunal de bahrein confirme les peines prononcees contre les dirigeants du soulevement,0.0,-0.01450526,0.17203793,0.090506261283246
l'accident d'avion au ghana fait au moins 10 victimes,accident d'avion au ghana : comment les medias internationaux l'ont rapporte,0.44,0.8517504,0.27236995,0.6283321338832104
six soldats americains tues dans un attentat a la bombe en afghanistan,6 soldats de l'otan tues en afghanistan,0.35999998,0.85677063,0.30371973,0.5332105299432438
les forces syriennes lancent l'attaque d'alep,les forces syriennes tuent 54 personnes avant la mission de paix d'annan,0.32,0.6791269,0.21969742,0.4537232641499051
romney et obama se battent pour avoir l'avantage sur l'assurance maladie,"obama et romney se disputent les indecis, la base de l'alimentation",0.2,0.56628764,0.21981601,0.3252643732325475
"le directeur general de la bbc demissionne pour ""journalisme de mauvaise qualite"".",le directeur general de la bbc demissionne au milieu du scandale de newsnight,0.71999997,0.9080075,0.39118358,0.412658312723628
rick santorum remporte les caucus du kansas,rick santorum remporte une victoire dans les caucus du kansas,0.96000004,0.8720716,0.36584744,0.3611664532233152
"dans l'egypte dirigee par les islamistes, l'eglise copte nomme un nouveau pape",les chretiens egyptiens choisissent un nouveau pape,0.64,0.88467443,0.3273118,0.520806372419379
l'engagement des etats-unis a reconstruire haiti n'est pas respecte,la promesse des etats-unis de reconstruire haiti n'a pas ete tenue,1.0,0.9531083,0.43567896,0.5567144363038556
les actions chinoises cloturent en hausse jeudi,les stocks chinois ouvrent en melange mercredi,0.2,0.6599556,0.25002435,0.339204441331395
la grece va voter sur le budget 2013 ; les manifestants se rassemblent,la grece va voter sur le budget 2013,0.71999997,0.8995722,0.3105098,0.7032107329682089
les etats-unis et l'ue accueillent avec prudence la proposition de l'iran de relancer les discussions sur le nucleaire,les etats-unis et l'ue saluent l'offre de l'iran de reprendre les negociations sur le nucleaire,0.8,0.8810883,0.38466132,0.3606821852538693
clinton met en garde le kenya contre le cout de la violence electorale,clinton met en garde le kenya contre la repetition du chaos des votes de 2007,0.56,0.88075805,0.33915514,0.4878807987002128
les protestations anti-americaines sur le cinema s'etendent a pres de 20 pays,la fureur anti-americaine balaie le moyen-orient sur le film,0.76,0.71932435,0.25135478,0.3910899822673721
les journalistes saluent l'ouverture des jeux olympiques de londres,la delegation israelienne participe a l'ouverture des jeux olympiques de 2012,0.2,0.6584396,0.21982652,0.4156912385644852
les stocks d'austes s'ouvrent a la baisse,les actions de tokyo ouvrent a la baisse,0.3,0.43340054,0.20607446,0.2385091342534638
wikileaks commence a publier deux millions de courriels sur la syrie,wikileaks publie des documents sur la syrie,0.68,0.76585245,0.23646699,0.5723336811471551
palestiniens : 2 militants de gaza tues lors d'une attaque aerienne israelienne sur la bande cotiere,des fonctionnaires : un homme de gaza tue lors d'une attaque aerienne israelienne (ap),0.6,0.74930537,0.2674709,0.3661772696454703
le president du mali remet sa demission,le president du mali demissionne officiellement,0.91999996,0.88164806,0.3901855,0.3288875140180724
trois morts dans un attentat suicide au nigeria,60 personnes tuees dans l'attaque du marche aux bestiaux au nigeria,0.28,0.5763283,0.20767936,0.371607225765364
"factbox-l'evolution de la securite en irak, 1er fevrier","factbox-les developpements de la securite au pakistan, 13 mars",0.32,0.605348,0.24230243,0.3041701728543867
hrw : la jordanie a un parti pris contre les palestiniens de syrie,la jordanie a un prejuge favorable aux palestiniens de syrie,0.84,0.9334426,0.37236926,0.6503268434800402
israel parmi les principaux exportateurs d'armes dans le monde : rapport,israel parmi les principaux exportateurs et importateurs d'armes,0.76,0.9730682,0.4795845,0.6468139238795292
les egyptiens vont voter pour le nouveau president,les deputes somaliens vont elire un nouveau president,0.16,0.70347154,0.21881764,0.5137577730512141
federer remporte le 7e titre de wimbledon,federer remporte le 7eme titre de wimbledon,1.0,0.9905244,0.7230252,0.2980533645778069
le chef de qaida appelle a l'enlevement d'occidentaux en egypte,le chef d'al-qaida demande instamment l'enlevement des occidentaux,0.71999997,0.6784216,0.26241896,0.3258846145010047
les stocks de chine ferment de maniere mitigee vendredi,les actions chinoises cloturent en hausse vendredi midi,0.52,0.32269323,0.20874578,0.1852925175683379
43 morts dans un accident de bus,15 morts dans un accident en inde,0.32,0.55086637,0.19202495,0.3909456208316436
poutine a prete serment en tant que president russe,poutine a prete serment en tant que president de la russie pour 6 ans,0.8,0.89625823,0.35546035,0.4897805780975599
le commerce de la chine redevient excedentaire en mars,le calme revient dans le sud de tel-aviv,0.0,0.13034703,0.18137015,0.1377586497984977
points forts du debat de la vice-presidence,cinq choses a surveiller dans le debat presidentiel,0.44,0.7174284,0.23003356,0.4933666133993271
"episode complet : nightline 6/29 : katie holmes, tom cruise au divorce","garde des enfants, images en jeu dans le divorce cruise-holmes",0.28,0.5417955,0.2100711,0.3291719626797372
le regime syrien nie son role dans le massacre de houla,la syrie blame les rebelles pour le massacre de houla (plus de 100 personnes),0.6,0.82916224,0.2809696,0.5399154561303121
le sud-soudan accuse le soudan de bombardements a l'approche des pourparlers,s. le soudan accuse le pays de bombarder les negociations,0.88,0.18716589,0.17842188,0.1618775615205714
neuf personnes tuees dans une attaque a l'arme a feu au pakistan,cinq millions de citoyens recoivent un salaire non officiel en ukraine,0.0,0.15341869,0.1530768,0.1713407287848261
"la syrie exige des garanties, les rebelles disent que le plan de paix est condamne",la syrie exige une garantie ecrite pour le retrait des troupes,0.64,0.8237383,0.29711872,0.4568553783717505
reouverture du terminal minn. apres evacuation,minn. reouverture du terminal apres que le sac ait provoque l'evacuation,0.76,0.38618395,0.23731402,0.18302794772214
golf : westwood prend la tete de la dubai desert classic,westwood devant un classique du desert de dubai,0.8,0.7791077,0.2605646,0.4909350421624082
le soudan bloque youtube sur les films anti-islamiques,le premier ministre pakistanais ordonne l'arret de youtube a cause d'un film anti-islamique,0.56,0.7719083,0.2510847,0.4643115770712152
ouverture des sondages pour les elections presidentielles russes,fermeture des bureaux de vote lors de l'election presidentielle au senegal,0.28,0.5024776,0.17377718,0.4084546808207124
chavez repart a cuba pour une radiotherapie,chavez veut plus de radiotherapie a cuba,0.88,0.722419,0.27554783,0.2630026270361935
le president roumain a declare la victoire,le president chinois conclut sa visite d'etat au danemark,0.120000005,0.14629976,0.14699613,0.1716943996097646
les russes soutiennent l'eglise orthodoxe suite a la controverse sur l'emeute de la chatte,l'eglise orthodoxe russe rassemble ses fideles apres les critiques,0.71999997,0.88609284,0.33921754,0.4969083304883124
clinton debarque en inde pour donner vie aux liens,clinton met en garde contre l'affaiblissement de la grameen bank,0.28,0.2434778,0.25639006,0.1315967152163471
le leader interimaire du mali prend ses fonctions,le president interimaire du mali a prete serment,0.84,0.54304767,0.25553757,0.229515595790117
poutine declare la victoire lors du vote presidentiel russe,"poutine ""gagne"" l'election presidentielle en russie",0.76,0.7980982,0.25882903,0.5396441773775692
la ligue arabe renouvelle sa condamnation de la violence en syrie,les etats-unis ferment leur ambassade a damas en raison des violences en syrie,0.32,0.7459469,0.24649116,0.4207873521858042
l'ue impose des sanctions a la famille assad,l'ue sanctionne la femme d'assad ; des mortiers frappent homs,0.68,0.44700277,0.23008105,0.2191922838759175
un instructeur de l'armee de l'air condamne pour viol,des femmes temoignent lors de la condamnation d'un instructeur de l'armee de l'air,0.35999998,0.6691899,0.28197342,0.2747134810179671
plus de 30 mineurs en greve tues,plus de 30 mineurs en greve tues en afrique du sud,0.76,0.8846905,0.4104325,0.2798297769236482
le dome de fer intercepte 17 fusees,le dome de fer intercepte deux roquettes tirees sur beersheba,0.52,0.6425046,0.22675066,0.3839316158489836
"les islamistes maliens detruisent ""d'autres sanctuaires de tombouctou"".",les islamistes maliens detruisent d'autres sites sacres de tombouctou,0.9,0.93128324,0.40750217,0.4963578656947113
les stocks chinois finissent en hausse sur l'indice pmi a midi,les actions chinoises ouvrent en hausse jeudi,0.35999998,0.71924424,0.26098374,0.3826930032788532
des scientifiques ressuscitent des fleurs a partir de graines prehistoriques,nintendo reduit la quantite d'encre rouge et abaisse ses previsions pour l'annee,0.0,0.1284549,0.19434834,0.1295879968969236
un homme condamne dans l'affaire des fuites du vatican,"le majordome sera juge dans l'affaire ""vatileaks",0.52,0.48714107,0.26313204,0.1987452522879043
romney et paul se battent pour la victoire du caucus du maine,romney a remporte une courte victoire au sein du caucus du maine,0.56,0.6584507,0.2744071,0.2812395983097637
des affrontements sectaires secouent la ville libanaise de tripoli,"des affrontements sectaires secouent une ville libanaise, 3 morts",0.76,0.917109,0.37715584,0.5079739925019674
repsol fustige l'argentine pour la nationalisation de la fjp,repsol fait exploser l'argentine a propos de la nationalisation du petrole,0.68,0.66628003,0.28054717,0.2725276501302832
"plusieurs morts, 550 blesses dans un accident de train en argentine",49 morts dans un accident de train a buenos aires,0.28,0.7727053,0.2743899,0.422582333301811
aung san suu kyi s'adresse aux deputes britanniques,la birmane aung san suu kyi s'adressera au parlement lors de sa visite en juin,0.8,0.6344745,0.2545521,0.2946422379548761
sherif : un homme recupere une voiture volee 42 ans plus tard,un americain recupere sa voiture 42 ans apres un vol,0.8,0.60732675,0.23403296,0.3259672136052371
"le pdg de google declare qu'android est important, mais pas critique","larry page dit qu'android est important, mais pas critique",0.8,0.88718486,0.36135945,0.4324514035703543
l'iran pourrait reduire ses exportations de petrole vers d'autres etats de l'ue,les deputes iraniens se disent prets a interdire les exportations de petrole vers certains etats de l'ue,0.71999997,0.7531352,0.27148405,0.399254524384634
les incendies d'usine font au moins 260 morts au pakistan,au moins six morts dans un echange de tirs au pakistan,0.16,0.72762465,0.26712853,0.3722542609864556
un australien parmi les quatre personnes disparues dans un avion en indonesie,mort du peintre iranien mansoureh hosseini,0.0,0.1860803,0.16434668,0.1778460093038861
"romney s'engage a retablir la ""promesse de l'amerique"".","romney promet de ""restaurer l'amerique",0.76,0.8570703,0.36458525,0.346572137174352
la fille de 3 ans de santorum hospitalisee,"le directeur de ""kony 2012"" hospitalise",0.120000005,0.5555347,0.30862582,0.1818641738940882
mandela sort de l'hopital,le president israelien libere de l'hopital,0.24000001,0.3828594,0.20719448,0.2076580215430858
jaya prada est prete a rejoindre le bjp,"jaya prada pourrait rejoindre le bjp, amar singh decidera pour elle",0.76,0.7922614,0.32654703,0.283479725018713
"nasrallah, du hezbollah, met en garde les etats-unis contre les films anti-islamiques",le hezbollah appelle a plus de protestations contre les films islamiques,0.56,0.88147664,0.3230753,0.5430488526150951
nadal s'impose a djokovic pour le 7eme titre de roland garros,tennis : nadal bat djokovic pour le titre de monte carlo,0.64,0.651616,0.25595707,0.2463169401359519
les frais de garde d'enfants augmentent de pres de 6,"la garde d'enfants ""coute 15 000  par an"".",0.6,0.66215813,0.26691034,0.29445154141362
obama appelle a une action decisive sur la crise de la dette en europe,obama exhorte l'europe a agir rapidement face a la crise,0.68,0.79531455,0.2592057,0.5373939394910805
le melange pour hamburgers de buf est rappele en raison de preoccupations liees a la salmonelle,rappel de la poudre de chocolat en raison de preoccupations liees a la salmonelle,0.2,0.7914645,0.3204928,0.3215095066439919
obama et romney se preparent pour le premier debat,obama et romney se preparent a debattre,0.84,0.8916339,0.37481055,0.4122079980082182
le premier gaz important decouvert au large du kenya,les raiders tuent 38 personnes lors des derniers affrontements terrestres au kenya,0.16,0.3391385,0.18633313,0.2317166001225629
un employe de la croix-rouge tue au pakistan,un travailleur humanitaire britannique kidnappe et tue au pakistan,0.44,0.76380706,0.2747507,0.4052486227694635
8 roquettes tirees de gaza vers le sud d'israel ; aucun blesse,dix roquettes en provenance de la terre de gaza dans le sud d'israel ; aucune ne fait de mal,0.68,0.948931,0.40889835,0.5666891062680752
un soldat americain tue lors d'un incident de tir en afghanistan du sud,cinq soldats de l'otan tues en afghanistan,0.32,0.6136376,0.21841192,0.3797191416745606
fermeture des bureaux de vote lors de l'election presidentielle egyptienne,communiques de presse : election presidentielle au yemen,0.16,0.5792371,0.17632863,0.5087185331339414
la police n'a pas etabli de lien avec les declarations de savile,la bbc doit repondre a des questions pour avoir retire l'affaire savile,0.24000001,0.318827,0.22024524,0.1768647108416934
le chomage dans la zone euro reste a un niveau record de 11,le chomage dans la zone euro atteint un niveau record,0.68,0.86327064,0.34340915,0.4175189975268353
james murdoch quitte bskyb,james murdoch quitte son poste a bskyb,0.84,0.930362,0.4202586,0.3411495273525384
le celebre auteur de science-fiction ray bradbury meurt a 91 ans,"ray bradbury, legende de la science-fiction, mort a 91 ans",0.96000004,0.96962106,0.4936118,0.5127893172537561
egypte : election presidentielle les 23 et 24 mai,election presidentielle americaine de 2012,0.120000005,0.49139315,0.16005406,0.4670976405827671
quatre soldats francais tues dans un attentat suicide en afghanistan,quatre soldats etrangers tues dans l'est de l'afghanistan,0.68,0.7793383,0.2685461,0.4620959335702315
les observateurs de l'onu trouvent des traces du massacre syrien,une equipe de l'onu enquete sur le massacre syrien,0.8,0.9174149,0.37767687,0.5174347154524973
