sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
la russie et la chine opposent leur veto a la resolution de l'onu sur les meurtres en syrie,la russie et la chine opposent un double veto a la resolution de l'onu sur la syrie,0.76,0.860098,0.5310973,0.4687364547353926
un avion pakistanais s'ecrase avec 127 personnes a bord,un avion pakistanais s'ecrase avec 130 personnes a bord,0.52,0.9722412,0.7093722,0.5659155945972598
le conseil de securite de l'onu decrete des sanctions globales contre le reseau haqqani en afghanistan,l'onu ordonne des sanctions mondiales contre le reseau haqqani,0.88,0.6970307,0.41369706,0.4397817092373465
erdogan et poutine ont parle a voix haute,des militants etrangers tues en somalie lors d'une greve,0.0,0.22816312,0.32549968,0.1467235210549911
l'arabie saoudite arrete des militants presumes lies a al-qaida,"l'arabie saoudite arrete des militants presumes, selon les medias d'etat",0.8,0.9175794,0.58200175,0.5301696225721021
l'ouragan sandy se rapproche de la cote est des etats-unis,l'ouragan sandy vise la cote est des etats-unis,0.96000004,0.91948384,0.64574736,0.32914301551721104
"greve des enseignants de chicago : des vacances pour les etudiants, en bien ou en mal",la greve des enseignants de chicago met les syndicats a l'epreuve,0.44,0.769003,0.46150446,0.44533479173712526
"selon m. panetta, le role de l'afghanistan doit passer du combat au combat en 2013",panetta : l'afghanistan en tete des sujets de la conference de l'otan,0.32,-0.008441295,0.34716898,0.029007425726312184
quatre hommes admettent le complot d'attentat a la bombe de la bourse de londres,quatre hommes admettent le complot des bombes de londres,0.8,0.9735383,0.7264931,0.5071703890686743
israel menace de prendre des mesures contre le navire d'aide a gaza,les attaques israeliennes dans la bande de gaza apres les tirs de roquettes,0.32,0.6990484,0.42410788,0.4211576871099128
les corps retrouves lors de l'accident d'avion russe en indonesie,12 corps retrouves dans un accident d'avion russe en indonesie,0.76,0.8655937,0.514299,0.5498192428479068
la syrie exhorte les refugies a rentrer chez eux,la treve precaire de la syrie s'installe,0.2,0.5259141,0.5026785,0.12360600797077552
un soldat americain tue jusqu'a 16 civils en afghanistan,un soldat americain tue jusqu'a 16 civils afghans lors d'une fusillade,0.84,0.9541793,0.63668835,0.6346970448201927
rupert murdoch : j'ai ete victime d'une dissimulation,rupert murdoch pret pour la deuxieme journee de grillades,0.24000001,0.31209207,0.39080518,0.13175010623208203
les gardes du corps de barack obama renvoyes aux etats-unis apres le scandale de la prostitution,le patron de barclays tombe dans le scandale de la fixation des taux,0.08,0.45541734,0.38680413,0.2001380829122211
le yuan chinois atteint un nouveau sommet contre le dollar mercredi,"le yuan chinois progresse a 6,3103 contre l'usd mercredi",0.76,0.6969457,0.41120672,0.46030073237134417
"nissan va vendre des voitures ""steer-by-wire",nissan va proposer des systemes de direction assistee dans certaines voitures infiniti,0.8,0.5976253,0.39308032,0.3450977499129273
un moine tibetain meurt apres s'etre immole par le feu en signe de protestation contre la domination chinoise,un jeune moine tibetain meurt apres s'etre immole par le feu en chine,0.76,0.84060407,0.5076724,0.48139389522431697
mumbai est la deuxieme ville indienne la plus chere a vivre,"bangalore, capitale de la technologie, est la ville indienne la plus chere a vivre : enquete",0.2,0.6433221,0.40691262,0.3812671793981898
"un homme de 19 ans, interroge sur le meurtre d'un adolescent",un homme interroge sur le meurtre de megan-leigh,0.76,0.61063445,0.3993156,0.3237481330462678
"israel tue le commandant du hamas, bombarde des cibles a gaza","les frappes aeriennes israeliennes tuent le commandant du hamas, 5 autres",0.68,0.6921383,0.45119363,0.32860461244386824
gusmao consolide son pouvoir lors des elections au timor oriental,gusmao au timor oriental,0.71999997,0.49671012,0.40131918,0.22192885123670095
"les observateurs de l'onu n'ont pas encore atteint le site du ""massacre"" syrien - video",les observateurs de l'onu ne parviennent pas a atteindre le site des meurtres en syrie,0.88,0.7552842,0.48250377,0.34444322453191717
l'otan condamne l'abattage d'un avion militaire turc par la syrie,l'otan condamne fermement l'abattage d'un avion a reaction turc par la syrie,0.96000004,0.9248167,0.6027791,0.5087411453880383
les rebelles syriens attaquent un poste libanais pres de la frontiere : l'armee,l'armee turque organise des exercices de chars pres de la frontiere syrienne,0.16,0.71741986,0.41868255,0.47769332198781994
cinq morts dans l'effondrement d'un immeuble en chine,au moins 20 personnes tuees en syrie samedi,0.04,0.33867487,0.3596916,0.17818996439377133
les forces syriennes lancent de nouvelles attaques,les forces syriennes lancent l'attaque d'alep,0.68,0.92087686,0.5847652,0.5671532156492907
les gazaouis tirent 2 roquettes sur israel ; aucun blesse,les gazans tirent 89 roquettes ; le cabinet approuve la commande de reserve,0.28,0.424077,0.35947993,0.2443745153830298
"demjanjuk, ancien gardien de camp de la mort nazi, mort a 91 ans","john demjanjuk, gardien de camp de la mort nazi condamne, decede a l'age de 91 ans",0.91999996,0.83391,0.51113576,0.44579923738651933
boris johnson reelu maire de londres,johnson reelu maire de londres,0.76,0.89294255,0.5987969,0.3731925278988529
breivik fait un salut d'extreme droite au tribunal,breivik est condamne a 21 ans de prison,0.2,0.6002585,0.3847639,0.36855297429836786
un deuxieme adolescent accuse de meurtre,"le frere de l'actrice gemma mccluskie, de eastenders, est accuse de son meurtre",0.28,0.52178913,0.40553883,0.23435005942361345
les francais craignent un nouveau tueur en serie apres les meurtres,proces pour meurtre a jersey : un tueur qui entend des voix,0.16,0.49118364,0.38354743,0.25347384982395943
etats-unis : le frere de madoff va plaider coupable de fraude a new york,le frere de madoff va plaider coupable de fraude,0.84,0.6034579,0.42457145,0.246749128322744
la hollande bat sarkozy lors du vote de la presidence francaise,ouverture des bureaux de vote dans toute la france pour l'election presidentielle,0.35999998,0.51362,0.37959626,0.2889290475812408
le gouvernement libyen reprend l'aeroport de tripoli,la milice libyenne prend le controle de l'aeroport de tripoli,0.64,0.84009635,0.4930003,0.5387647216594154
clinton met en garde le kenya contre le cout de la violence electorale,clinton met en garde le kenya sur le cout des troubles electoraux,0.91999996,0.9235041,0.6060819,0.4720654104385892
la cour supreme de l'arkansas annule la loi sur l'execution,les juges de l'arkansas annulent la peine de mort,0.91999996,0.862101,0.5222448,0.5084102763470135
s. l'ancien president africain mandela a quitte l'hopital,mandela quitte l'hopital,0.84,0.17800842,0.31169993,0.10035904760401207
l'envoye de l'onu en turquie pour des discussions sur la syrie,la nouvelle-zelande va augmenter ses exportations vers la chine,0.04,0.20342818,0.33661318,0.12014196665755708
l'islamiste morsi remporte l'election presidentielle en egypte,al-shater se presente aux elections presidentielles en egypte,0.2,0.88796526,0.51961964,0.6501607707793041
"donna summer, la reine du disco","donna summer, reine du disco, meurt a 63 ans",0.32,0.6923222,0.46793866,0.24739075364630636
"les musulmans du bangladesh brulent des sanctuaires bouddhistes, selon la police",des musulmans brulent des temples bouddhistes,0.71999997,0.75653,0.4462438,0.4684370513750344
un drone americain tue cinq militants au pakistan,six policiers tues dans des attentats au daghestan,0.08,0.46427378,0.34746554,0.30728214671163423
le futur president interimaire du mali se prepare a prendre ses fonctions,le pape dechire les pretres dissidents sur le celibat,0.0,0.18916188,0.34599492,0.10614670631734661
"9 morts, 168 blesses dans les derniers affrontements du caire","10 morts, 12 blesses dans l'attentat suicide de l'aeroport e. afghan",0.24000001,0.46526408,0.34954736,0.30588042036798346
romney gagne les caucus republicains du maine,"romney, en retour, remporte une courte victoire du caucus du maine",0.76,0.82270145,0.5038675,0.440796891460954
un tribunal de bahrein rejette le dernier appel des medecins,bahrein rejette l'appel des militants,0.76,0.7746028,0.47808182,0.3930755259031464
l'ouragan sandy se dirige vers la cote est,l'ouragan sandy se dirige vers les etats-unis,0.71999997,0.9326347,0.6549586,0.3805967686423834
clinton appelle les amis de la syrie a s'unir,un artiste plasticien demande un soutien accru aux nouveaux talents,0.0,0.124208875,0.320591,0.08894342286485281
jk rowling lance son premier roman pour adultes,la syrie lance un assaut terrestre a alep,0.0,0.18476146,0.34417057,0.09958797499790183
les partis gouvernementaux algeriens dominent les elections,"la participation nationale algerienne au vote parlementaire atteint 44,38 pct",0.48000002,0.69746965,0.40074295,0.5006902892649393
un agent de securite tue au yemen,des membres du personnel de securite tues lors d'un raid au pakistan,0.120000005,0.3759602,0.37814403,0.1556038377975976
les stocks americains chutent alors que la grece parle du bois d'uvre ; la pomme chute,les actions americaines glissent sur wall street alors que les negociations grecques s'eternisent,0.64,0.6842891,0.4380001,0.3572642909184347
romney choisit ryan comme colistier de la vice-presidence : source,romney va faire appel a ryan comme colistier de la vice-presidence,1.0,0.7998331,0.48507515,0.4373658248300545
l'otan s'en tient a la feuille de route pour la transition en afghanistan : rasmussen,un helicoptere de l'otan fait un atterrissage difficile en afghanistan oriental,0.2,0.5424675,0.37266788,0.3366390820075065
moubarak risque un verdict dans un proces pour meurtre,les fils de moubarak font face a de nouvelles accusations de delit d'initie,0.28,0.73280567,0.44771305,0.3707573805679396
pas de blocage des investissements,l'inde autorise les investissements au pakistan,0.4,0.44951856,0.35527533,0.2689583204700476
une explosion tue 11 personnes dans le nord-ouest du pakistan,une bombe tue 19 personnes dans le nord-ouest du pakistan,0.52,0.8738755,0.51029295,0.6141814210256575
5 travailleurs humanitaires liberes en operation en afghanistan,un kamikaze tue 37 personnes dans une mosquee en afghanistan,0.16,0.4602153,0.3354386,0.3360358735779988
deux soldats de l'otan tues en afghanistan,un soldat de l'otan tue dans une explosion en afghanistan,0.71999997,0.8523406,0.50153804,0.5418479225519773
nadal en finale de roland-garros,nadal en finale de roland-garros,0.8,1.0,1.0,0.1935047949262941
les reportages de la television russe ont dejoue la tentative de poutine,"la russie et l'ukraine ont dejoue un complot visant a tuer poutine, selon un rapport",0.64,0.55885124,0.39538798,0.2903960586750832
poutine revendique la victoire aux elections presidentielles russes,poutine remporte l'election presidentielle russe contestee,0.88,0.91614807,0.55877155,0.6518527266248916
les restes de 167 corps retrouves dans une grotte mexicaine,les restes de 167 personnes retrouves dans une grotte au mexique,1.0,0.9453008,0.6293035,0.5740168306744451
une jeune fille orpheline du massacre des alpes retourne au royaume-uni,les alpes attaquent : une jeune fille retourne au royaume-uni,0.8,0.87315744,0.5693129,0.37997057109022814
l'equipe d'obama fait monter les enjeux du debat,obama lance une offensive contre romney dans le debat,0.56,0.7340698,0.44059306,0.43183383566745376
deux ministres kenyans parmi les 6 tues dans un accident d'avion,la pologne honore le president tue dans un accident d'avion en 2010,0.16,0.48208144,0.35013458,0.323570147118509
des milliers de personnes se rassemblent pour un nouveau rassemblement anti-poutine russe,des milliers de personnes se rassemblent a moscou pour des rassemblements rivaux,0.56,0.63013244,0.42672387,0.3019216280761557
google nomme le nouveau pdg de motorola mobility,google nomme dennis woodside a la tete de motorola mobility,0.76,0.76889586,0.53506666,0.25839186598208763
l'ouragan sandy s'abat sur la cote est des etats-unis,l'ouragan sandy vise la cote est des etats-unis,0.88,0.97245324,0.7683975,0.32288694525844275
une autre fusee frappe eshkol ; aucun blesse,2 roquettes ont touche eshkol ; aucun blesse,0.68,0.507676,0.4503182,0.14993138618515198
des milliers d'autres refugies syriens fuient vers la turquie pendant la nuit,8 000 refugies syriens fuient vers la turquie pendant la nuit,0.76,0.8860984,0.5351863,0.564459718519221
assange appeals extradition to uk's top court,assange va faire appel de l'extradition devant la plus haute juridiction du royaume-uni,0.8,0.8678105,0.50474924,0.5545834606859907
un fort seisme secoue la plupart des regions du pakistan,un fort seisme frappe l'est de l'indonesie,0.4,0.54162884,0.40031165,0.2705704354195395
les tireurs libanais s'affrontent a propos de la crise en syrie,les syriens veulent une solution a la crise syrienne,0.2,0.78034496,0.4691926,0.4412529695055171
la foule tue un homme pour avoir brule le coran,"la foule pakistanaise tue un homme ""pour avoir brule le coran"".",0.8,0.58502805,0.41759548,0.27140318642532185
un drone americain tue quatre personnes dans le nord du waziristan,un drone americain tue 10 personnes dans le nord-ouest du pakistan : les autorites,0.35999998,0.7099063,0.4178002,0.46298481594597884
la peinture de salvador dali arrachee a la galerie de new york,le tableau de salvador dali vole a new york,0.91999996,0.834045,0.5062923,0.3926824881731042
poutine revendique la victoire aux elections presidentielles russes,la victoire electorale de poutine en russie sera-t-elle saluee par des protestations ?,0.35999998,0.62894857,0.38941258,0.40653150609685146
sarkozy annonce sa candidature a la reelection,le francais nicolas sarkozy officialise sa candidature a la reelection,0.84,0.6635509,0.43790057,0.32633500858665515
les etats-unis et le royaume-uni s'engagent a debloquer des stocks petroliers d'urgence,les etats-unis et le royaume-uni s'appretent a convenir d'une liberation d'urgence des stocks de petrole,0.91999996,0.9094037,0.57945037,0.5025760946224443
le chomage dans la zone euro reste a un niveau record de 11,le chomage dans la zone euro atteint un niveau record en juin,0.6,0.6011609,0.39440048,0.3546505475219104
le parti socialiste francais remporte la victoire au parlement,les socialistes francais obtiennent la majorite absolue au parlement,0.76,0.85585123,0.5201189,0.4884605118291729
"islamiste salafi, affrontement policier a tunis - temoins",un deuxieme greviste de la faim islamiste meurt dans une prison tunisienne,0.120000005,0.7329215,0.4334188,0.45559369316627185
strauss-kahn enquete dans un reseau de prostitution francais,dominique strauss-kahn s'interroge sur le reseau de prostitution francais,0.76,0.7753067,0.47841844,0.3707303165960644
romney remporte les primaires republicaines de floride,romney regarde le premier match des republicains americains,0.35999998,0.7257982,0.4315274,0.4500246163385089
un drone americain tue quatre personnes dans le nord du waziristan,l'attaque d'un drone suspecte fait 4 morts au pakistan,0.52,0.7210208,0.40616685,0.5150108783765696
2 accidents de la circulation font 47 morts en chine,3 accidents de la circulation font 56 morts en chine,0.48000002,0.79440284,0.4861577,0.4255324626731553
le chef de la cia demissionne a la suite d'une affaire,le hall of fame pour capriati,0.0,0.30617824,0.40214044,0.11064934934191238
le francais strauss-kahn accuse d'implication dans un reseau de prostitution,strauss-kahn accuse dans un reseau de prostitution,0.8,0.8379555,0.5282688,0.4056781411479179
sony annonce une perte annuelle record,"sony prevoit une perte annuelle record de 6,4 milliards de dollars",0.71999997,0.5475425,0.38497958,0.30434426758109767
12 personnes tuees a gaza lors de frappes aeriennes israeliennes,"ictu, ibec en mouvement pour la greve des compagnies aeriennes",0.08,0.34544203,0.35048217,0.19464956607159378
9 personnes tuees dans des attentats apres la journee meurtriere en irak,19 personnes tuees en irak attaques avant la fin du ramadan,0.28,0.74942446,0.4310009,0.5073879467942796
barclays touche par de nouvelles enquetes americaines,barclays touche par une nouvelle sonde americaine,0.88,0.9757514,0.7643823,0.379759659509085
les etats-unis ferment leur ambassade en syrie (ap),routes fermees en armenie,0.08,0.30901986,0.35114464,0.16682394604106443
l'ue impose de nouvelles sanctions a la syrie,l'ue impose de nouvelles sanctions au regime syrien,0.88,0.920367,0.5719033,0.5116343319208969
les russes se mobilisent contre le regime de poutine,des dizaines de milliers de personnes se mobilisent contre le regime de poutine (ap),0.68,0.44437158,0.37958512,0.21921711534297642
le grand prix de bahrein est en cours au milieu des protestations,la course a bahrein se poursuit dans l'agitation,0.8,0.7298662,0.46611124,0.3549330195568684
les stocks de la chine s'ouvrent a plat lundi,les stocks chinois ouvrent en melange mercredi,0.28,0.7829089,0.45099717,0.4700171340872828
sheryl crow dit avoir une tumeur cerebrale benigne,sheryl crow a une tumeur cerebrale benigne,0.91999996,0.9407045,0.6169733,0.5814120936752925
le parlement afghan approuve le pacte de securite entre les etats-unis et l'afghanistan,le parlement afghan approuve le partenariat avec les etats-unis,0.76,0.8840902,0.52875346,0.5836626743058976
"deux touristes allemands, deux pilotes tues dans un accident d'avion au kenya",le senateur reid implique dans un accident de voiture a las vegas : cnn,0.120000005,0.38832933,0.3520542,0.22251759068285507
les negociateurs israeliens et palestiniens se rencontrent discretement,les negociateurs israeliens et palestiniens se rencontrent en jordanie,0.71999997,0.862299,0.5048099,0.5818123876876491
l'astronaute americain neil armstrong mort a 82 ans,mort de l'astronaute americain neil armstrong,0.71999997,0.88498783,0.5441702,0.5022042156014929
l'amnistie : les rebelles syriens commettent egalement des abus,enqueteur d'amnistie : les rebelles syriens commettent egalement des abus,0.84,0.9936985,0.83310366,0.6088383566908812
mitt romney remporte les primaires republicaines dans l'indiana,romney remporte les primaires republicaines de floride,0.32,0.7842382,0.4700838,0.4270596377173579
le militant des droits de l'homme est-allemand gauck elu president,joachim gauck elu president de l'allemagne,0.8,0.57864934,0.38895395,0.3408602771570805
l'afrique du sud commence a enqueter sur la violence des mines,"l'afrique du sud accueille des ""pourparlers de paix"" dans le cadre d'un conflit sur les mines",0.48000002,0.70545447,0.4275262,0.4223852408873814
"3 morts, 27 blesses dans un accident dans le sud-ouest de la chine",35 morts et 165 disparus dans un accident de bateau en inde,0.08,0.6039927,0.3973446,0.35172060018345314
santorum se prepare a la victoire du minnesota,santorum remporte les caucus du kansas,0.2,0.69552463,0.42816523,0.39983698641932286
"mort de neil armstrong, legende de l'espace","le premier homme sur la lune, neil armstrong, meurt a 82 ans",0.8,0.5404586,0.3885094,0.28500939127450786
les etats-unis et la turquie pesent les zones d'interdiction de vol pour la syrie,la turquie et les etats-unis pesent les zones d'interdiction de vol pour la syrie,0.96000004,0.9966359,0.8930737,0.41435508586998415
un homme arrete pour double meurtre,un homme de la wa arrete lors d'une descente de police pour trafic de drogue,0.16,0.6042519,0.41252863,0.3043284911594893
les comtes de floride etendent le vote anticipe,fla. les democrates veulent une extension des heures de vote anticipe,0.56,0.11998777,0.33104524,0.08189068689613581
un navire de guerre met les voiles pour les malouines,un navire de guerre britannique met les voiles pour les malouines,0.76,0.88847566,0.6079697,0.319723968841698
"newcastle 2-0 liverpool : rapport de match, photos et videos","qpr 1-2 west ham : rapport de match, photos et videos",0.2,0.6669979,0.36461034,0.5869306598051435
les prisonniers palestiniens mettent fin a leur greve de la faim,progres dans les negociations sur la greve de la faim des prisonniers palestiniens,0.56,0.8410546,0.49491084,0.534586366903325
la police : quatre personnes tuees lors d'une prise d'otages en allemagne,les palestiniens : 12 morts lors d'une greve de l'idf dans le nord de la bande de gaza,0.2,0.4104651,0.34695962,0.2505352298117451
l'egypte laisse le pm moubarak revenir dans la course a la presidence,l'egypte confirme le retour du premier ministre moubarak dans la course a la presidence,0.85,0.9182622,0.5701915,0.6053003416107358
des journalistes syriens tues dans la capitale,les marines americains tues dans une attaque de base,0.120000005,0.40049472,0.35137504,0.23918239479477452
"le candidat du gop, romney, doit appeler a armer les rebelles syriens",les etats-unis aident a fournir des armes aux rebelles syriens,0.48000002,0.7007433,0.44429314,0.364491918544374
une patrouille d'observateurs de l'onu arrive sur le site du massacre en syrie,les observateurs de l'onu atteignent le village du massacre en syrie,0.88,0.83130074,0.5245774,0.3522188213210972
american airlines et les pilotes s'accordent sur un nouveau contrat,"romney s'engage a ""se tenir aux cotes d'israel"" face a la menace iranienne",0.0,0.089160234,0.29128033,0.08354337601280296
le pm grec annonce de nouvelles elections,le premier ministre grec appelle a des elections generales le 6 mai,0.56,0.72706395,0.4223001,0.4866477922701134
le gouvernement du canada appuie les femmes de montreal qui menent le changement,le gouvernement du canada appuie la securite des femmes a regina,0.32,0.78748775,0.4656139,0.4772401638886926
pas de probleme si mulayam forme le troisieme front : congres,pas de probleme si mulayam forme le troisieme front : digvijay,0.64,0.8576758,0.5641482,0.3598183933399008
bradley triomphe a firestone alors que furyk s'efface,un tribunal de bahrein confirme les peines prononcees contre les dirigeants du soulevement,0.0,0.17959967,0.34477454,0.10243767286580888
l'accident d'avion au ghana fait au moins 10 victimes,accident d'avion au ghana : comment les medias internationaux l'ont rapporte,0.44,0.59425855,0.3933442,0.3492873268473718
six soldats americains tues dans un attentat a la bombe en afghanistan,6 soldats de l'otan tues en afghanistan,0.35999998,0.8203375,0.46723628,0.5663064314729064
les forces syriennes lancent l'attaque d'alep,les forces syriennes tuent 54 personnes avant la mission de paix d'annan,0.32,0.68578255,0.41266152,0.43492174333773315
romney et obama se battent pour avoir l'avantage sur l'assurance maladie,"obama et romney se disputent les indecis, la base de l'alimentation",0.2,0.6746756,0.43070656,0.3504495522933736
"le directeur general de la bbc demissionne pour ""journalisme de mauvaise qualite"".",le directeur general de la bbc demissionne au milieu du scandale de newsnight,0.71999997,0.82728887,0.48850682,0.5105865509034687
rick santorum remporte les caucus du kansas,rick santorum remporte une victoire dans les caucus du kansas,0.96000004,0.97579026,0.72442687,0.538303152374182
"dans l'egypte dirigee par les islamistes, l'eglise copte nomme un nouveau pape",les chretiens egyptiens choisissent un nouveau pape,0.64,0.865846,0.5328556,0.4798814506511189
l'engagement des etats-unis a reconstruire haiti n'est pas respecte,la promesse des etats-unis de reconstruire haiti n'a pas ete tenue,1.0,0.87461054,0.5725404,0.3818073039319015
les actions chinoises cloturent en hausse jeudi,les stocks chinois ouvrent en melange mercredi,0.2,0.7970278,0.45820674,0.4907988215666777
la grece va voter sur le budget 2013 ; les manifestants se rassemblent,la grece va voter sur le budget 2013,0.71999997,0.9107515,0.5709079,0.5569695790823476
les etats-unis et l'ue accueillent avec prudence la proposition de l'iran de relancer les discussions sur le nucleaire,les etats-unis et l'ue saluent l'offre de l'iran de reprendre les negociations sur le nucleaire,0.8,0.8886696,0.5465792,0.5327278870053461
clinton met en garde le kenya contre le cout de la violence electorale,clinton met en garde le kenya contre la repetition du chaos des votes de 2007,0.56,0.8185029,0.4853394,0.48920370331449864
les protestations anti-americaines sur le cinema s'etendent a pres de 20 pays,la fureur anti-americaine balaie le moyen-orient sur le film,0.76,0.6404768,0.43847248,0.27188521711924346
les journalistes saluent l'ouverture des jeux olympiques de londres,la delegation israelienne participe a l'ouverture des jeux olympiques de 2012,0.2,0.6291597,0.37926447,0.43724911417517254
les stocks d'austes s'ouvrent a la baisse,les actions de tokyo ouvrent a la baisse,0.3,0.75180906,0.49320853,0.31961274942748635
wikileaks commence a publier deux millions de courriels sur la syrie,wikileaks publie des documents sur la syrie,0.68,0.7974279,0.45882955,0.5304372551828677
palestiniens : 2 militants de gaza tues lors d'une attaque aerienne israelienne sur la bande cotiere,des fonctionnaires : un homme de gaza tue lors d'une attaque aerienne israelienne (ap),0.6,0.7594401,0.44496223,0.46029515396812354
le president du mali remet sa demission,le president du mali demissionne officiellement,0.91999996,0.8619507,0.5664249,0.3277097581209811
trois morts dans un attentat suicide au nigeria,60 personnes tuees dans l'attaque du marche aux bestiaux au nigeria,0.28,0.69118935,0.40388823,0.4741220108134513
"factbox-l'evolution de la securite en irak, 1er fevrier","factbox-les developpements de la securite au pakistan, 13 mars",0.32,0.60045975,0.38575172,0.36708108210170737
hrw : la jordanie a un parti pris contre les palestiniens de syrie,la jordanie a un prejuge favorable aux palestiniens de syrie,0.84,0.88591224,0.5481245,0.5075637536582803
israel parmi les principaux exportateurs d'armes dans le monde : rapport,israel parmi les principaux exportateurs et importateurs d'armes,0.76,0.8310065,0.48485786,0.5371593618075734
les egyptiens vont voter pour le nouveau president,les deputes somaliens vont elire un nouveau president,0.16,0.59096265,0.37333834,0.3986323563925891
federer remporte le 7e titre de wimbledon,federer remporte le 7eme titre de wimbledon,1.0,0.98624223,0.7769833,0.42996171483034945
le chef de qaida appelle a l'enlevement d'occidentaux en egypte,le chef d'al-qaida demande instamment l'enlevement des occidentaux,0.71999997,0.6868744,0.42903495,0.38419915326594206
les stocks de chine ferment de maniere mitigee vendredi,les actions chinoises cloturent en hausse vendredi midi,0.52,0.7706475,0.49139833,0.35073934598255874
43 morts dans un accident de bus,15 morts dans un accident en inde,0.32,0.60799384,0.38257796,0.3867907137934093
poutine a prete serment en tant que president russe,poutine a prete serment en tant que president de la russie pour 6 ans,0.8,0.82703793,0.49907237,0.46176026927649644
le commerce de la chine redevient excedentaire en mars,le calme revient dans le sud de tel-aviv,0.0,0.17839834,0.36458856,0.0871081064146222
points forts du debat de la vice-presidence,cinq choses a surveiller dans le debat presidentiel,0.44,0.63054144,0.43055993,0.3025580454373363
"episode complet : nightline 6/29 : katie holmes, tom cruise au divorce","garde des enfants, images en jeu dans le divorce cruise-holmes",0.28,0.42798203,0.3615291,0.23186128533361416
le regime syrien nie son role dans le massacre de houla,la syrie blame les rebelles pour le massacre de houla (plus de 100 personnes),0.6,0.47511506,0.37164614,0.2652807581468357
le sud-soudan accuse le soudan de bombardements a l'approche des pourparlers,s. le soudan accuse le pays de bombarder les negociations,0.88,0.03692523,0.27398396,0.054749516239674216
neuf personnes tuees dans une attaque a l'arme a feu au pakistan,cinq millions de citoyens recoivent un salaire non officiel en ukraine,0.0,0.25213152,0.29609504,0.2049688057762012
"la syrie exige des garanties, les rebelles disent que le plan de paix est condamne",la syrie exige une garantie ecrite pour le retrait des troupes,0.64,0.60552025,0.4288579,0.27929170229844485
reouverture du terminal minn. apres evacuation,minn. reouverture du terminal apres que le sac ait provoque l'evacuation,0.76,0.13618046,0.38371104,0.06656274929510828
golf : westwood prend la tete de la dubai desert classic,westwood devant un classique du desert de dubai,0.8,0.7050724,0.42831725,0.3939765251858313
le soudan bloque youtube sur les films anti-islamiques,le premier ministre pakistanais ordonne l'arret de youtube a cause d'un film anti-islamique,0.56,0.730257,0.42537957,0.47420577402431136
ouverture des sondages pour les elections presidentielles russes,fermeture des bureaux de vote lors de l'election presidentielle au senegal,0.28,0.7126931,0.41301996,0.48388526240018837
chavez repart a cuba pour une radiotherapie,chavez veut plus de radiotherapie a cuba,0.88,0.9055659,0.5796706,0.49029824704017494
le president roumain a declare la victoire,le president chinois conclut sa visite d'etat au danemark,0.120000005,0.3270943,0.31801903,0.23543067893187566
les russes soutiennent l'eglise orthodoxe suite a la controverse sur l'emeute de la chatte,l'eglise orthodoxe russe rassemble ses fideles apres les critiques,0.71999997,0.7650969,0.4745923,0.39293913830252913
clinton debarque en inde pour donner vie aux liens,clinton met en garde contre l'affaiblissement de la grameen bank,0.28,0.6619661,0.49562988,0.2136517865048773
le leader interimaire du mali prend ses fonctions,le president interimaire du mali a prete serment,0.84,0.6974073,0.5547644,0.1668086816994392
poutine declare la victoire lors du vote presidentiel russe,"poutine ""gagne"" l'election presidentielle en russie",0.76,0.88130844,0.51792926,0.61607598621947
la ligue arabe renouvelle sa condamnation de la violence en syrie,les etats-unis ferment leur ambassade a damas en raison des violences en syrie,0.32,0.6822221,0.4366481,0.34925671100157096
l'ue impose des sanctions a la famille assad,l'ue sanctionne la femme d'assad ; des mortiers frappent homs,0.68,0.4605863,0.40053225,0.1942490759434989
un instructeur de l'armee de l'air condamne pour viol,des femmes temoignent lors de la condamnation d'un instructeur de l'armee de l'air,0.35999998,0.72264934,0.46038032,0.3582001770118862
plus de 30 mineurs en greve tues,plus de 30 mineurs en greve tues en afrique du sud,0.76,0.74882066,0.5132838,0.2659608875270031
le dome de fer intercepte 17 fusees,le dome de fer intercepte deux roquettes tirees sur beersheba,0.52,0.34833804,0.3646155,0.17944350350655486
"les islamistes maliens detruisent ""d'autres sanctuaires de tombouctou"".",les islamistes maliens detruisent d'autres sites sacres de tombouctou,0.9,0.86541915,0.5391846,0.45955915339319936
les stocks chinois finissent en hausse sur l'indice pmi a midi,les actions chinoises ouvrent en hausse jeudi,0.35999998,0.7783883,0.45890465,0.47663573518348046
des scientifiques ressuscitent des fleurs a partir de graines prehistoriques,nintendo reduit la quantite d'encre rouge et abaisse ses previsions pour l'annee,0.0,0.0826333,0.3371162,0.06047745226305958
un homme condamne dans l'affaire des fuites du vatican,"le majordome sera juge dans l'affaire ""vatileaks",0.52,0.4501498,0.42286208,0.16311762007624608
romney et paul se battent pour la victoire du caucus du maine,romney a remporte une courte victoire au sein du caucus du maine,0.56,0.80148757,0.47688112,0.4748854675917271
des affrontements sectaires secouent la ville libanaise de tripoli,"des affrontements sectaires secouent une ville libanaise, 3 morts",0.76,0.84758985,0.5171409,0.47262342508575456
repsol fustige l'argentine pour la nationalisation de la fjp,repsol fait exploser l'argentine a propos de la nationalisation du petrole,0.68,0.80381405,0.50276744,0.394846930413353
"plusieurs morts, 550 blesses dans un accident de train en argentine",49 morts dans un accident de train a buenos aires,0.28,0.6548548,0.40360174,0.409480868893393
