sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
james murdoch quitte bskyb,james murdoch quitte son poste a bskyb,0.84,0.7396403,0.13196783,0.2402595205599956
le celebre auteur de science-fiction ray bradbury meurt a 91 ans,"ray bradbury, legende de la science-fiction, mort a 91 ans",0.96000004,0.84093475,0.13694976,0.4922358025732397
egypte : election presidentielle les 23 et 24 mai,election presidentielle americaine de 2012,0.120000005,0.6651888,0.100434564,0.3469717656399595
quatre soldats francais tues dans un attentat suicide en afghanistan,quatre soldats etrangers tues dans l'est de l'afghanistan,0.68,0.8428005,0.13364191,0.5302722802254334
les observateurs de l'onu trouvent des traces du massacre syrien,une equipe de l'onu enquete sur le massacre syrien,0.8,0.7612802,0.13096279,0.2652326964605028
sondage ap : la majorite des americains ont des prejuges contre les noirs,sondage ap : la majorite des prejuges contre les noirs,0.71999997,0.89537936,0.1871794,0.3281500011971946
source ap : les peaux-rouges a echanger contre le choix n2,les peaux-rouges s'echangent contre le choix n2,0.84,0.86890435,0.1686123,0.3407213687439208
"la chine prevoit une augmentation du budget de la defense de 11,2% en 2012","les depenses de defense de la chine en hausse de 11,2",0.8,0.6445212,0.09958953,0.2640702465214556
une serie d'explosions en irak tue au moins 32 personnes,un fort seisme en italie tue au moins six personnes,0.0,0.69870305,0.10596779,0.3549933599075835
le president equatorien correa declare qu'aucune decision n'a ete prise sur l'asile d'assange,l'equateur doit encore se prononcer sur l'asile d'assange,0.76,0.7756968,0.12200221,0.3914638983363159
les etats-unis offrent 10 millions de dollars pour un militant pakistanais,les etats-unis offrent 10 millions de dollars au chef militant pakistanais,0.76,0.9694912,0.27173603,0.5400224326508629
6 soldats de l'otan tues lors de l'attaque d'un ied en afghanistan,6 soldats de l'otan tues en afghanistan,0.76,0.84512734,0.13965406,0.4771452079075918
les epouses d'oussama ben laden vont etre emprisonnees,le film d'oussama ben laden sera tourne en inde,0.16,0.68539387,0.12444009,0.20245966234947882
les egyptiens votent lors d'une election presidentielle historique,les egyptiens se rendent aux urnes pour une election historique,0.8,0.86408746,0.14670038,0.4992449432408301
"le pilote de jetblue qui a perturbe le vol est declare fou, non coupable",le pilote de jetblue qui a cause des perturbations en vol n'est pas coupable,0.76,0.8571893,0.14771596,0.45941571003877174
alerte au tsunami : pas besoin de paniquer pour l'afrique du sud,alerte au tsunami apres le seisme d'aceh,0.44,0.7479496,0.13040034,0.2578531194900853
les etats-unis remettent la prison de bagram aux autorites afghanes,les etats-unis transferent la prison de bagram sous controle afghan,0.96000004,0.89336383,0.1700889,0.39326680401438435
"jeremy hunt prend ses distances avec le conseiller qui a ""depasse les bornes"".",jeremy hunt s'accroche a la spad qui demissionne en raison des courriels de news corp,0.4,0.6929116,0.123872064,0.2162023286649684
obama fait l'eloge des liens commerciaux entre les etats-unis et l'amerique latine,les agents des services secrets d'obama renvoyes chez eux,0.08,0.6087575,0.10049752,0.25050130355407174
blitzbokke evince par les fidji,blitzbokke battu par la nz,0.4,0.68063116,0.12303572,0.20276212749463257
obama et romney se concentrent sur les etats balances,l'equipe anna doit encore se decider sur la contestation des sondages d'opinion,0.08,0.6830361,0.11714279,0.24258281550328847
l'attaque a la grenade tue une personne et en blesse au moins 11,enquete sur l'agression sexuelle d'une femme,0.04,0.53220105,0.08259415,0.28719588220576686
"des ""dizaines de corps"" retrouves en syrie",huit autres corps retrouves sur un bateau,0.28,0.7070925,0.107866295,0.36475743622683127
un tireur est accuse du meurtre d'un adolescent noir americain,reflexions sur les relations raciales sous un president noir,0.16,0.6259363,0.098458365,0.28040518617764215
jonny bairstow et eoin morgan brillent pour l'angleterre a mumbai,bairstow se produit en tournee en inde,0.35999998,0.54114366,0.09964017,0.16539941882274478
"comment les promoteurs de parcs eoliens ""utilisent des astuces de camera pour faire paraitre les turbines plus petites qu'elles ne le sont en realite"".","les promoteurs de parcs eoliens utilisent des ""astuces"" pour reduire la taille des turbines",0.88,0.81365025,0.1332957,0.42061736549865586
un drone americain tue six militants au pakistan : les responsables,les missiles americains tuent 15 personnes au pakistan : les responsables,0.48000002,0.916284,0.19124803,0.44646553450228105
nigeria : les troupes nigerianes affluent apres le massacre de 40 etudiants,la police nigeriane procede a des arrestations apres le massacre d'une universite,0.52,0.72960687,0.120180964,0.30205011768943524
nerfs calmes -- pour l'instant : les marches sont soulages par le sauvetage des banques espagnoles,l'attention se porte sur la grece apres que l'espagne ait obtenu le renflouement de sa banque,0.44,0.72008455,0.114242084,0.33562812983974594
"de violents combats a alep, en syrie",de violents combats a damas,0.28,0.78370035,0.13553631,0.31475074755260457
la france estime que la grece doit faire preuve de credibilite pour la zone euro,la hollande soutient la grece mais demande une reforme credible,0.35999998,0.70789695,0.116794124,0.272250946217507
les vengeurs battent un record au box-office,les hunger games battent le record du box-office americain,0.24000001,0.84711134,0.15611036,0.35584059197629764
4 soldats francais auraient ete tues en afghanistan,un soldat britannique tue en afghanistan,0.2,0.7790031,0.11945541,0.42652552089243395
le dilemme du renflouement de l'espagne s'aggrave,le dilemme espagnol s'aggrave,0.68,0.7353811,0.11873107,0.3146828197715475
un soldat de l'otan meurt en afghanistan,deux soldats de l'aust blesses en afghanistan,0.120000005,0.81263626,0.13440076,0.40572894924137765
les stocks chinois ouvrent en baisse mercredi,les stocks chinois ouvrent en baisse vendredi,0.48000002,0.9612876,0.22770438,0.7031116128918079
les dirigeants palestiniens condamnent l'appel de la fm israelienne a evincer abbas,les dirigeants palestiniens soutiennent l'accord de doha entre le fatah et le hamas,0.2,0.7831369,0.12192375,0.41487829215504396
mitt romney remporte la primaire du gop du maryland,romney remporte les primaires republicaines du maryland,0.96000004,0.8350465,0.14388041,0.3593065571216249
un homme trouve une voiture sur ebay 42 ans apres son vol,un texan retrouve sa voiture 42 ans apres son vol,0.71999997,0.8913491,0.18141839,0.34134659929063615
le fils de sylvester stallone retrouve mort a hollywood,"sylvester stalloneatms fils, sage stallone, retrouve mort a hol",0.68,0.7977435,0.14281464,0.29855092605605577
otan : 4 travailleurs humanitaires sauves des insurges afghans,5 travailleurs humanitaires liberes en operation en afghanistan,0.56,0.80242527,0.1368173,0.3516812516201166
la russie emprisonne les protestataires de l'emeute des chattes pendant deux ans,un tribunal russe va statuer sur le proces de l'emeute de pussy,0.35999998,0.68085235,0.11738445,0.23900957998595984
israel interdit a l'ecrivain allemand grass de venir en visite pour un poeme,israel interdit l'auteur allemand grass over poem,0.88,0.7846437,0.12455417,0.4015962421275779
les incontournables de la note pour le 1er aout 2012,les incontournables de la note pour le mercredi 4 juillet 2012,0.35999998,0.9049437,0.18234256,0.43968004366810715
une troupe americaine de l'otan arretee pour avoir tire sur des civils afghans,les etats-unis se disent attristes par les tirs sur les civils afghans,0.48000002,0.7129802,0.119477294,0.2792426928619787
la hollande remporte l'election presidentielle francaise,le timor oriental vote a l'election presidentielle,0.32,0.5775543,0.09570221,0.23126861073720467
militaire : les stocks chimiques de la syrie menacent israel,la russie dit a la syrie que la menace des armes chimiques est inacceptable,0.35999998,0.71546984,0.10965478,0.36414374386003995
fitch fait passer ford au rang d'investissement,fitch retablit le credit de ford au rang d'investissement,0.71999997,0.8804095,0.17050354,0.3774577624536868
"les conditions du plan de paix pour la syrie sont ""inacceptables"", selon l'opposition",la paix en syrie est aneantie alors que l'echeance est passee,0.4,0.6345391,0.09730584,0.29805335289098206
les grecs s'affrontent pour protester contre les nouvelles reductions,des affrontements eclatent a l'approche du vote grec,0.48000002,0.7037482,0.10695065,0.3549124191416496
"9 morts, 11 blesses, 4 disparus dans l'avalanche du mont-blanc","6 morts, plusieurs disparus dans l'avalanche du mont-blanc",0.48000002,0.9498805,0.23070557,0.4945057442785375
"les talibans se font passer pour des ""femmes attirantes, sur facebook pour espionner",des soldats talibans se font passer pour de jolies femmes sur facebook pour obtenir les secrets des troupes,0.91999996,0.7940083,0.122784406,0.4426533372059976
le militant chinois chen debarque aux etats-unis,un militant chinois renouvelle son appel a la lutte contre l'injustice,0.24000001,0.68244773,0.106941774,0.2979806103055206
salle de la ville : tir sur l'empire state building,2 morts dans une fusillade devant l'empire state building,0.64,0.66987336,0.10385232,0.32544490527761555
mohamed morsi a prete serment en tant que president de l'eygptian,mursi prete serment en tant que president egyptien,0.88,0.8126926,0.13304088,0.4057880715693348
l'attaque d'une base de l'otan en afghanistan fait 15 morts,des travailleurs humanitaires liberes lors d'un raid en afghanistan,0.2,0.739684,0.11262674,0.38490001863459433
yemen : attentat-suicide a la bombe et attaque de drones tuant au moins 30 personnes,une serie d'attentats en irak a fait au moins six morts,0.2,0.7233509,0.10083235,0.4702080290463703
torres passe a autre chose apres l'echec de sa candidature aux jeux olympiques,torres termine 4e et manque les 6e jeux olympiques,0.6,0.599357,0.10207634,0.2250385140975738
le pakistan commence la demolition du complexe de ben laden,le pakistan demolit la cachette d'oussama ben laden,0.56,0.7448326,0.12453227,0.28161843013432525
le soudan blame israel pour les tirs d'armes de khartoum,le soudan accuse israel d'avoir lance un raid aerien sur une usine d'armement,0.71999997,0.8295597,0.14001787,0.3922135330184538
accord maison-senat sur une mesure relative aux taxes sur les salaires,les negociateurs parviennent a un accord sur le projet de loi du congres sur la reduction des charges sociales,0.76,0.80568135,0.12860385,0.4321414480224947
la tempete tropicale isaac submerge haiti et balaie cuba,la tempete tropicale isaac menace le barrage,0.28,0.73719573,0.13666075,0.2119241797568619
des militants pro-palestiniens etrangers cherchent a entrer en cisjordanie,100 pro-palestiniens cherchent a entrer en israel a allenby,0.44,0.70496213,0.10758786,0.3543730742951213
les stocks mondiaux augmentent en raison des espoirs suscites par le plan de relance de l'ue et des etats-unis,les actions augmentent dans l'espoir d'une relance de la fed,0.6,0.69604784,0.11371404,0.28995125162358676
"gore vidal mort a 86 ans : un auteur, dramaturge et politicien legendaire meurt","gore vidal, celebre auteur, dramaturge, meurt a 86 ans",0.8,0.7920184,0.13555293,0.3248637019964001
les stocks mondiaux chutent avant la date limite de la dette grecque,les stocks asiatiques chutent avant l'echeance de la dette grecque,0.48000002,0.8842038,0.17089297,0.40653753274500765
la police sud-africaine a abattu 30 mineurs,la police sud-africaine affirme avoir tue plus de 30 mineurs,0.84,0.91106206,0.1562571,0.7434862202900542
"isaac trempe haiti, se dirige vers cuba, floride",isaac s'approche d'haiti avec une population sans abri a la suite du seisme,0.48000002,0.4997566,0.09114352,0.1785445722493066
la grande-bretagne tend la main a l'opposition syrienne,qui se soucie du peuple syrien ?,0.24000001,0.6107496,0.08838189,0.35301378127150396
obama assouplit les regles d'expulsion pour les jeunes immigres,les etats-unis assouplissent les regles d'expulsion pour les jeunes : napolitano,0.8,0.80090356,0.1356985,0.34572369026042277
la surface de microsoft est un grand pari sur l'avenir : analystes,"la tablette surface de microsoft est prometteuse, mais des questions subsistent",0.76,0.65801084,0.11292963,0.22960095334862274
"la petite amie de ""whitey"" bulger prend 8 ans","la petite amie du mafieux ""whitey"" bulger prend 8 ans",0.71999997,0.95101607,0.23943256,0.44109034759244165
le president mauritanien abattu par une unite de l'armee,le president mauritanien abattu,0.76,0.77629936,0.12500939,0.3792615356640804
un homme s'est immole par le feu au proces breivik,un homme s'enflamme devant le proces de breivik,0.91999996,0.87362117,0.16982454,0.3650378226743107
un drone americain tue 10 personnes dans le nord-ouest du pakistan,un drone americain au pakistan tue 10 militants presumes,0.76,0.79582846,0.11585364,0.5375766421432628
9 000 marines americains vont quitter okinawa,9 000 marines americains vont quitter okinawa : declaration,1.0,0.8751065,0.16344878,0.41438974132615153
toys r us renonce aux frais pour le programme de mise de cote,wal-mart reduit les frais du programme de mise de cote pour les vacances,0.35999998,0.8203863,0.14913069,0.3135686046297771
l'iran developpe ses activites d'enrichissement nucleaire : rapport de l'aiea,l'iran intensifie ses activites nucleaires sensibles - aiea,0.6,0.837789,0.15800504,0.307397586941487
"donna summer, reine du disco, meurt a 63 ans","donna summer, la reine du disco",0.6,0.7767301,0.13059705,0.33207424029326754
les attaques irakiennes tuent un general et quatre policiers,les attaques en irak tuent le general et 4 autres personnes,0.8,0.8969883,0.15378404,0.5869570592319839
au moins 80 morts dans les tremblements de terre du nord-ouest de l'iran,"180 morts, 1 300 blesses dans les tremblements de terre du nord-ouest de l'iran",0.52,0.96316713,0.23861732,0.6223653477052208
"le ""pretre pop-star"" bresilien franchit une nouvelle etape","le ""pop-star priest"" bresilien fait une nouvelle etape",1.0,0.91423917,0.18671572,0.46997618103248145
washington : plus de 100 personnes sont accusees de fraude a l'assurance maladie,washington : un tribunal confirme la loi sur le droit de vote dans l'affaire de l'alabama,0.120000005,0.7742791,0.1232822,0.38930114024978685
poutine revendique la victoire aux elections presidentielles russes,poutine revendique la victoire lors du vote presidentiel,0.84,0.8627316,0.15672998,0.4128851366380763
clinton prete a se battre pour obama,clinton : un acte difficile a suivre pour obama,0.2,0.76575536,0.13972737,0.24828493196985013
romney annonce la nomination de paul ryan comme colistier,romney choisit ryan comme colistier du gop,0.88,0.78747267,0.14160296,0.2817359807643793
les marches europeens s'elevent sur les espoirs de sauvetage de la grece,les ministres europeens sont prets a approuver le sauvetage de la grece,0.44,0.7989589,0.13454169,0.3623880319404581
"edwards acquitte pour un chef d'accusation, vice de procedure pour d'autres",edwards declare non coupable pour un chef d'accusation ; vice de procedure pour les autres,0.91999996,0.8860538,0.18276149,0.3381562925416164
une halterophile ukrainienne est interdite de dopage pendant quatre ans,l'ukrainien korobka est interdit de dopage pendant quatre ans,0.84,0.8186946,0.12218713,0.5586774573807394
un tireur a peut-etre filme le massacre d'une ecole,le tueur a peut-etre filme le tournage d'une ecole en france,0.6,0.9081858,0.19053765,0.3725133487198866
"les actions de hong kong ferment 0,28%.","les stocks de hong kong augmentent de 0,62 pct",0.32,0.76349115,0.13215293,0.2875217273470827
un kamikaze attaque la base de securite algerienne,un attentat suicide contre une eglise nigeriane,0.16,0.7033346,0.103332914,0.37527661268186513
thailande : les iraniens ont prevu d'attaquer les israeliens,la malaisie va extrader un iranien pour avoir attaque des israeliens,0.2,0.7738001,0.12400089,0.3732292363945773
un tribunal militaire israelien rejette l'appel d'un greviste de la faim palestinien,israel conclut un accord avec les grevistes de la faim palestiniens,0.24000001,0.80244005,0.12533355,0.44995861003276844
les vengeurs battent un record au box-office,"les ""hunger games"" battent des records au box-office",0.32,0.83196574,0.14610109,0.3747968673060727
"poutine ""gagne les elections presidentielles russes"".","poutine ""gagne"" l'election presidentielle en russie",0.84,0.84256774,0.15511487,0.3474914608793238
poutine vote comme les russes,poutine va gagner les elections presidentielles en russie,0.28,0.7556424,0.13403423,0.26262879818664925
le chef de l'onu trouve sa voix et reste prudent sur la chine,"insight : le chef de l'onu trouve sa voix, mais reste prudent sur la chine",0.96000004,0.9165476,0.1954455,0.40157828420844793
les libyens commencent a rendre leurs armes,les libyens transferent des armes a l'armee,0.64,0.7605116,0.11695273,0.37746205673869615
l'archeveque britannique de canterbury change de carriere pour s'installer a cambridge,l'archeveque de canterbury se retire au milieu des dissensions,0.48000002,0.73691833,0.120828755,0.317654074608474
"le punjab mail deraille pres de rohtak, 19 blesses","le punjab mail deraille pres de rohtak dans l'haryana, 19 blesses",0.84,0.9006507,0.19786349,0.3196934695983707
"george zimmerman ""sera accuse"" d'avoir tue trayvon martin","george zimmerman sera inculpe dans l'affaire trayvon martin, selon un fonctionnaire",0.8,0.8140014,0.14888948,0.30169429930628644
les rebelles maoistes indiens proposent des pourparlers pour la liberation des otages italiens,l'inde : les rebelles maoistes en pourparlers sur la liberation des italiens,0.76,0.82486147,0.13249987,0.4331561138299574
deux morts signales lors d'une fusillade a l'empire state building a new york,salle de la ville : tir sur l'empire state building,0.56,0.55173516,0.09127917,0.24232424749378584
cinq morts dans l'attentat suicide au pakistan,au moins 63 morts dans l'incendie d'une usine au pakistan,0.2,0.8303392,0.12660031,0.5583039847147744
les joueurs de football de l'etat de pennsylvanie reagissent aux sanctions,le football de penn state frappe par les sanctions de la ncaa,0.48000002,0.6978855,0.108962424,0.30071377089581736
israel doit liberer ou juger les palestiniens en greve de la faim prolongee,le ministre israelien veut l'eviction du leader palestinien,0.1,0.73270994,0.11538823,0.3462761348450605
un rapport de l'onu indique que les deux parties en syrie abusent des droits,le leader de l'otan minimise le risque d'un affrontement entre la turquie et la syrie,0.2,0.69486165,0.10461673,0.37030261609577836
une jeune fille accusee d'avoir brule le coran se cache,une jeune fille accusee d'avoir brule le coran a ete liberee sous caution,0.64,0.8131434,0.1457064,0.3007137275192011
la france met en garde la syrie sur l'utilisation d'armes chimiques,l'onu s'inquiete d'eventuelles armes chimiques syriennes,0.44,0.66697836,0.107435495,0.2888567728422129
les tempetes du midwest menacent la vie des habitants,"des tempetes ""mortelles"" pour le midwest",0.88,0.6825451,0.11779704,0.23279436152570482
"la greve des enseignants de chicago touche a sa fin avec la mise en place d'un accord ""cadre","fin de la greve generale : histadrut, le tresor public parvient a un accord",0.16,0.6316315,0.10910935,0.21786642917101734
le president indonesien en visite au royaume-uni,le president indonesien en visite en australie,0.28,0.8852649,0.162749,0.46022824081448094
la tempete retarde le debut de la convention republicaine,"la tempete frappe la floride, retardant la convention republicaine",0.88,0.8670638,0.16734077,0.34791065249882275
au moins deux soldats de l'otan tues en afghanistan dans un accident d'helicoptere : militaires,au moins 18 personnes tuees dans des attentats a la bombe en afghanistan : les fonctionnaires,0.16,0.8237879,0.13392028,0.4515873585965687
le president mills doit demissionner - conferencier,le president john evans atta-mills doit demissionner maintenant - allemagne,0.52,0.71669614,0.1337512,0.19780919025573812
miami heat remporte la finale de la nba,miami heat remporte le championnat de la nba,1.0,0.9180165,0.18449451,0.48292787475054105
le japon ferme son dernier reacteur nucleaire,le japon arrete sa derniere centrale nucleaire ce week-end,0.84,0.74115455,0.14037208,0.20137129967099704
ryanair se porte a nouveau candidat pour aer lingus,le chef de ryanair salue les conclusions du rapport,0.24000001,0.5209941,0.092054956,0.1965802005873541
l'armee de l'air russe fete son 100e anniversaire,100e anniversaire de l'armee de l'air russe,0.88,0.88279736,0.14995144,0.5824368254285522
6 soldats de l'otan tues en afghanistan,un soldat de l'otan tue en afghanistan,0.44,0.8870755,0.16825105,0.4316254397955122
pas si super mardi pour mitt romney,romney mene santorum aux concours du super tuesday du gop,0.32,0.5960457,0.10797572,0.1734749302243751
poutine a prete serment alors que la croissance russe s'essouffle,poutine a prete serment en tant que president de la russie pour 6 ans,0.48000002,0.7322761,0.1193672,0.3185203923883408
"arqule, daiichi arretent l'essai sur le cancer du poumon, partage le reservoir",le stock d'arqule plonge alors que l'etude sur le cancer du poumon est suspendue,0.68,0.7185912,0.12895337,0.2188676482274406
un adolescent et son pere tues dans un accident,trois personnes tuees dans un accident d'horreur sont nommees,0.32,0.7421857,0.11543942,0.37662558207081354
"un tremblement de terre de magnitude 6,1 frappe l'indonesie","un tremblement de terre de magnitude 6,1 frappe la papouasie, l'indonesie -- usgs",0.84,0.8570631,0.13724151,0.5190821542701501
deux americains tues alors que les troubles en afghanistan entrent dans leur cinquieme jour,deux officiers americains assassines alors que les troubles afghans se poursuivent,0.84,0.8566717,0.1389696,0.5146854136931995
des fonctionnaires : romney va beneficier de la protection des services secrets,obama s'attaque au scandale des services secrets,0.120000005,0.63247675,0.09706367,0.3162211280904538
le pm japonais demande un traitement plus rapide des dechets du tsunami,un an apres le seisme et le tsunami au japon,0.2,0.6635714,0.107239276,0.2814010265336497
un pilote de chasse syrien se rend en jordanie,le premier ministre syrien s'adresse a la jordanie,0.28,0.7294174,0.10223249,0.48667496374582414
republique arabe syrienne (la) : republique arabe syrienne : refugies syriens (a partir du 28 juin 2012),republique arabe syrienne (la) : plus de 70 morts en syrie avant le retour d'annan,0.24000001,0.8119973,0.12746324,0.4642325965207789
un kamikaze tue 16 personnes en afghanistan,un kamikaze tue 12 personnes dans une eglise au nigeria,0.24000001,0.8594066,0.1397116,0.5513607765038933
"les compagnies aeriennes annulent les billets d'avion des militants ""flytilla"" pour la ta","la compagnie aerienne britannique annule les billets de ""flytilla"" en raison des objections d'israel",0.64,0.8129363,0.14113964,0.3533540274494168
l'espagne demande le sauvetage des banques,un espagnol juge pour la mort d'un dissident cubain,0.04,0.56773394,0.092660956,0.24061772465703846
les eaux troubles de la mer de chine meridionale,la paix regne sur la mer de chine meridionale,0.28,0.75901634,0.13388325,0.26750684569757754
le sri lanka cherche un jour de renouveau contre le pakistan,un journaliste de haut rang tue au pakistan,0.120000005,0.64070386,0.101106115,0.29256035509139106
"spacex s'amarre a la station spatiale internationale : ensuite, les transports publics ?",le dragon spacex s'amarre a la station spatiale internationale,0.76,0.7816316,0.12811565,0.3631742331100999
"la ""marche pour un million de marionnettes"" pour defendre le soutien d'obama a pbs",une marche des marionnettes d'un million d'euros prevue pour defendre le soutien americain au pbs,0.8,0.87093335,0.16267668,0.40200684517705815
l'opposition syrienne dans les pourparlers de reconciliation,le conseil de l'opposition syrienne va etablir un envoye en france,0.28,0.6961695,0.10315262,0.3884651861012993
sensex en baisse de 193 points sur le budget,romney ne veut pas de differences budgetaires volontaires,0.2,0.6227475,0.10738186,0.21943427696559403
facebook augmente la taille de l'introduction en bourse de 25 % pour lever 15 milliards de dollars,facebook augmente de 25 % la taille des introductions en bourse,0.71999997,0.8560669,0.14104767,0.5185546078632435
le parlement iranien interroge un ahmadinejad meprisant,le parlement iranien interroge le president ahmadinejad,0.8,0.8980185,0.16383971,0.5018425952819427
un attentat suicide au yemen tue 7 soldats : les fonctionnaires,un attentat suicide a la voiture piegee en afghanistan fait au moins sept morts : les fonctionnaires,0.32,0.8072927,0.13345608,0.3947058232586804
le vote presidentiel polarise les egyptiens,les candidats a la presidence du gop s'affrontent dans les courses du sud,0.16,0.6284372,0.107660666,0.21689772088847803
trois autres soldats americains tues en afghanistan,un soldat de l'otan tue en afghanistan,0.35999998,0.7560543,0.121072784,0.3555387774803877
la police porte a 8 le nombre de morts dans un accident de bus,la mort de rodney king jugee accidentelle,0.08,0.46809345,0.08098405,0.18920919049864715
quatre soldats etrangers tues dans l'est de l'afghanistan,2 soldats britanniques tues dans une attaque d'inities afghans,0.16,0.7752298,0.11424212,0.4810235545436658
un employe de la croix-rouge tue au pakistan,un medecin de la croix-rouge britannique kidnappe au pakistan est retrouve decapite,0.71999997,0.76275116,0.12626657,0.33297001079557226
les gouvernements americain et afghan signent un accord sur un raid nocturne controverse,les afghans et les etats-unis signent un accord sur les raids nocturnes,0.76,0.7871928,0.12490826,0.40991674465782263
l'accident d'une mine en chine tue 10,un accident de camion en chine fait 20 morts,0.32,0.6720796,0.10094436,0.3503507606696933
l'australie peut eclipser l'angleterre dans le vent,le premier ministre australien sous pression,0.08,0.5640058,0.096740656,0.21185590496287482
protestations a l'occasion du verdict de l'emeute des chattes,le verdict de l'emeute des chattes accueilli avec defi,0.68,0.8122979,0.14731376,0.2871907203884324
"les services secrets voient leur ""plus grand scandale"" sur les prostituees","le scandale sexuel des services secrets : ""regret"".",0.44,0.7318735,0.11355472,0.364005372454183
le koweit : des militants prennent d'assaut l'ambassade syrienne ; deux blesses,des militants prennent d'assaut l'ambassade de syrie au koweit,0.68,0.84237194,0.14078863,0.4448883607352094
details de la visite d'aung san suu kyi en irlande,accueil enthousiaste pour le voyage historique d'aung san suu kyi,0.68,0.63083684,0.09844703,0.30258820461409214
"selon key, la visite de marae est une occasion perdue",key veut que la visite de waitangi marae reste,0.44,0.6881968,0.11880976,0.24127798182138066
la norvege celebre l'anniversaire du massacre,la norvege celebre l'anniversaire du massacre de breivik,0.76,0.9001135,0.1587482,0.585206248870039
une femme tuee par la chute de debris,quand un allie decline,0.0,0.46181715,0.088319674,0.15537456228656538
les actions aust en hausse de 1% apres la baisse des taux d'interet,la rba propose une nouvelle reduction des taux,0.2,0.48584455,0.092631966,0.1535718951798863
l'allemagne met en garde la grece : plus d'argent sans reformes,zone euro a la grece : pas de sauvetage sans reformes,0.52,0.77316576,0.14207497,0.24883473058089617
obama va rencontrer les familles des victimes de fusillades,obama va rencontrer les victimes de batman,0.64,0.82555896,0.14002487,0.37286973099904674
obama elargit son avance sur romney malgre les donnees sur l'emploi : sondage reuters/ipsos,"romney prend le dessus sur obama avec le ""rebond"" de la convention : sondage reuters/ipsos",0.2,0.8392826,0.1656094,0.2604640447757724
"deux morts, 19 blesses dans une fusillade a toronto","deux morts, 7 blesses en finlande par balle",0.28,0.78613734,0.13256787,0.34060221317906525
ce qu'a vu le majordome du pape - arrestation d'un collaborateur a cause de fuites au vatican,le majordome du pape arrete dans le cadre d'un scandale concernant des fuites au vatican,0.68,0.82180655,0.13887507,0.39461863626000565
les manifestants anti-poutine forment une chaine humaine a moscou,les manifestants anti-poutine forment une chaine humaine,0.76,0.9294524,0.21047388,0.4008299508247977
"les actes du congres de washington se vendent a 9,8 millions de dollars","l'exemplaire de la constitution americaine de george washington se vend 9,8 millions de dollars",0.52,0.7811105,0.13217759,0.33339900553034507
"mike brown, entraineur des lakers apres le depart 1-4",les lakers virent mike brown apres le depart du 1-4,0.88,0.87289506,0.18243219,0.28797579376605154
les musulmans canadiens emettent une fatwa contre les crimes d'honneur,les imams americains et canadiens emettent une fatwa contre les crimes d'honneur,0.68,0.9335161,0.19798009,0.5434211640409933
l'onu va se saisir de la resolution sur la syrie,l'assemblee de l'onu va voter une resolution sur la syrie,0.71999997,0.7325481,0.12292277,0.2821892664042555
un soldat ne se souvient pas du massacre,"un soldat americain ""ne se souvient pas d'un massacre"".",0.88,0.8096918,0.118432805,0.5578466216729701
le premier ministre libyen nomme un nouveau cabinet apres les protestations sur le projet de loi,"l'assemblee libyenne rejette le nouveau cabinet, demet le pm",0.24000001,0.79764605,0.1192327,0.49593743287468633
4 soldats etrangers tues dans l'est de l'afghanistan,4 soldats francais auraient ete tues en afghanistan,0.76,0.85126054,0.14596829,0.4469676622120617
les forces syriennes prennent d'assaut le centre ville,"les forces syriennes bombardent homs, la russie met en garde contre une guerre civile",0.5,0.65546894,0.089416906,0.3803889806738089
pak : 20 morts dans les manifestations contre le cinema anti-islamique,"25 blesses lors d'une manifestation contre le cinema anti-islamique a islamabad, au pakistan",0.44,0.814592,0.13329762,0.4238505283445367
la cause de la mort de whitney houston pourrait prendre des semaines,les enqueteurs cherchent des reponses a la mort de whitney houston,0.35999998,0.7167162,0.11611654,0.3003463709561282
la coree du nord met en garde contre des represailles pour un exercice de la coree du sud,le nord met en garde contre des represailles pour le plan d'exercice naval de seoul,0.71999997,0.83310676,0.13909356,0.41930183948084093
un conte de deux passages : comment les new york giants ont gagne le super bowl,le moindre des deux maux triomphe au super bowl,0.28,0.70617104,0.11468132,0.3011244606985301
un mort dans la nouvelle frappe israelienne sur gaza,deux morts dans la nouvelle frappe israelienne sur gaza : les medecins,0.71999997,0.8624371,0.16016194,0.38394360762276364
l'allemagne va probablement faire pression sur la russie au sujet de la crise syrienne,que pense la russie de la syrie ? un guide succinct,0.2,0.6365351,0.10423846,0.263480367916989
quatre personnes gravement blessees dans l'accident de l'autoroute m23,quatre blesses dans un accident d'autoroute,0.71999997,0.7888692,0.11939631,0.4623326139755293
"le chef de l'aide des nations unies, amos, entre dans baba amr avec le croissant-rouge","le baba amr assiege de syrie est desert, selon la croix-rouge",0.4,0.7414558,0.12315186,0.3092919739032396
des dizaines de morts dans les emeutes nigerianes,des dizaines de morts dans les affrontements au kenya,0.2,0.84896386,0.14028278,0.4955026256733352
profils des principaux candidats a la presidence egyptienne,deuxieme jour de l'election presidentielle egyptienne,0.24000001,0.70733696,0.10012729,0.448319494457683
l'acteur gazzara mort a 81 ans,l'acteur ben gazzara meurt a 81 ans,0.88,0.87295306,0.15105294,0.5057417193172034
la ruee vers l'or britannique fait taire les griefs sur les couts,2 soldats britanniques tues dans une attaque d'inities afghans,0.120000005,0.5594374,0.088737,0.2582595800727131
